data,produto,cidade,quantidade,valor_unitario
10/05/2024,Headset,Rio de Janeiro,4,203.26
24/02/2024,Monitor,Salvador,7,902.34
26/05/2024,Mouse,Salvador,4,48.73
07/05/2024,Monitor,Curitiba,4,857.34
23/06/2024,Headset,São Paulo,6,197.47
28/01/2024,Headset,São Paulo,6,191.62
17/06/2024,Teclado,Rio de Janeiro,3,146.54
17/06/2024,Mouse,Salvador,4,50.78
25/04/2024,Teclado,Belo Horizonte,2,153.51
25/05/2024,Mouse,Curitiba,9,51.51
13/03/2024,Teclado,São Paulo,5,143.56
03/06/2024,Teclado,São Paulo,4,145.17
12/04/2024,Mouse,Curitiba,5,48.31
13/04/2024,Mouse,Belo Horizonte,6,50.77
31/01/2024,Mouse,Curitiba,4,51.18
20/03/2024,Headset,Rio de Janeiro,5,197.18
25/01/2024,Headset,Rio de Janeiro,4,199.79
09/04/2024,Teclado,Rio de Janeiro,5,148.85
18/04/2024,Headset,Rio de Janeiro,3,198.68
19/04/2024,Mouse,Rio de Janeiro,6,52.37
22/06/2024,Mouse,Belo Horizonte,7,48.28
06/05/2024,Teclado,Rio de Janeiro,3,143.76
29/04/2024,Teclado,Salvador,4,149.66
08/02/2024,Headset,Belo Horizonte,5,196.01
04/03/2024,Teclado,São Paulo,5,143.22
20/01/2024,Headset,Rio de Janeiro,7,200.21
15/04/2024,Mouse,Belo Horizonte,6,50.34
05/03/2024,Teclado,Rio de Janeiro,3,154.03
05/01/2024,Mouse,Belo Horizonte,4,48.4
16/02/2024,Headset,São Paulo,4,198.33
29/06/2024,Mouse,Rio de Janeiro,6,49.77
20/06/2024,Teclado,Curitiba,3,147.62
17/02/2024,Mouse,São Paulo,6,52.41
07/03/2024,Headset,São Paulo,3,200.69
02/01/2024,Teclado,São Paulo,7,152.34
27/04/2024,Monitor,Curitiba,7,941.92
03/06/2024,Notebook,São Paulo,3,3093.94
06/06/2024,Teclado,Belo Horizonte,2,152.85
11/04/2024,Headset,São Paulo,5,192.7
18/02/2024,Mouse,São Paulo,7,52.35
07/01/2024,Mouse,Rio de Janeiro,4,50.75
21/04/2024,Headset,Curitiba,10,200.77
23/01/2024,Teclado,Rio de Janeiro,4,149.61
06/01/2024,Mouse,Salvador,1,51.19
23/04/2024,Headset,Rio de Janeiro,4,207.2
29/05/2024,Mouse,São Paulo,2,51.65
10/04/2024,Mouse,São Paulo,3,50.65
20/04/2024,Headset,Curitiba,6,204.74
01/06/2024,Notebook,Salvador,4,2861.11
12/04/2024,Teclado,Rio de Janeiro,4,151.67
22/06/2024,Headset,Curitiba,6,194.64
16/01/2024,Teclado,Rio de Janeiro,3,147.24
17/01/2024,Mouse,Rio de Janeiro,6,51.95
30/01/2024,Teclado,Salvador,2,147.7
27/06/2024,Teclado,São Paulo,4,153.39
30/04/2024,Teclado,São Paulo,4,145.8
24/06/2024,Teclado,Rio de Janeiro,4,155.14
17/06/2024,Teclado,Curitiba,5,153.34
09/04/2024,Headset,Curitiba,5,203.46
02/04/2024,Notebook,Belo Horizonte,2,3103.36
08/06/2024,Mouse,Belo Horizonte,7,47.93
03/05/2024,Mouse,São Paulo,3,50.53
26/01/2024,Notebook,Salvador,2,2998.12
01/03/2024,Mouse,São Paulo,4,47.59
07/03/2024,Teclado,São Paulo,5,154.92
08/05/2024,Mouse,São Paulo,1,49.65
07/06/2024,Mouse,Rio de Janeiro,5,49.93
28/03/2024,Notebook,Belo Horizonte,4,3081.03
22/05/2024,Mouse,São Paulo,5,50.95
11/05/2024,Monitor,São Paulo,1,859.54
22/04/2024,Notebook,Salvador,3,3076.73
28/01/2024,Notebook,Rio de Janeiro,10,3107.52
27/01/2024,Headset,São Paulo,7,192.11
10/06/2024,Mouse,São Paulo,5,49.31
15/03/2024,Notebook,Belo Horizonte,3,2999.52
26/01/2024,Mouse,São Paulo,2,51.6
01/02/2024,Headset,Rio de Janeiro,3,198.31
02/01/2024,Mouse,Curitiba,4,49.21
09/05/2024,Mouse,São Paulo,3,51.08
16/04/2024,Teclado,Belo Horizonte,5,144.77
15/05/2024,Teclado,São Paulo,4,154.53
15/04/2024,Headset,Curitiba,4,209.04
12/05/2024,Notebook,São Paulo,3,2858.93
07/02/2024,Notebook,Belo Horizonte,4,3005.2
18/01/2024,Mouse,São Paulo,5,52.41
12/02/2024,Teclado,São Paulo,4,143.06
13/06/2024,Mouse,Rio de Janeiro,3,52.39
18/06/2024,Headset,Salvador,3,198.39
23/06/2024,Notebook,Curitiba,7,3066.47
21/03/2024,Headset,São Paulo,2,195.6
15/05/2024,Monitor,São Paulo,5,891.35
13/06/2024,Mouse,Rio de Janeiro,2,51.44
15/06/2024,Teclado,São Paulo,4,154.68
15/06/2024,Teclado,São Paulo,3,147.02
10/01/2024,Teclado,São Paulo,2,153.28
02/02/2024,Teclado,Rio de Janeiro,3,145.71
10/05/2024,Monitor,Rio de Janeiro,5,923.13
10/02/2024,Mouse,Curitiba,6,50.2
07/03/2024,Mouse,Belo Horizonte,5,51.13
09/05/2024,Mouse,São Paulo,3,49.36
09/06/2024,Teclado,São Paulo,6,153.85
01/02/2024,Teclado,Rio de Janeiro,6,142.58
27/03/2024,Headset,Curitiba,6,209.78
24/05/2024,Notebook,Salvador,4,3049.66
01/06/2024,Mouse,São Paulo,7,50.83
26/05/2024,Monitor,Belo Horizonte,7,901.77
04/03/2024,Mouse,Rio de Janeiro,4,48.46
02/04/2024,Teclado,São Paulo,3,148.89
15/04/2024,Mouse,São Paulo,4,51.94
01/05/2024,Mouse,São Paulo,4,50.88
13/04/2024,Monitor,Rio de Janeiro,9,890.53
08/03/2024,Monitor,Rio de Janeiro,4,944.69
25/06/2024,Headset,Rio de Janeiro,3,209.47
11/02/2024,Mouse,São Paulo,7,51.06
03/02/2024,Headset,Rio de Janeiro,7,200.58
26/06/2024,Mouse,Rio de Janeiro,2,51.23
23/05/2024,Teclado,Salvador,6,151.52
14/04/2024,Mouse,São Paulo,4,48.95
13/05/2024,Mouse,São Paulo,2,52.46
18/03/2024,Mouse,São Paulo,3,48.21
30/05/2024,Teclado,Salvador,6,147.08
13/03/2024,Mouse,Curitiba,5,49.94
01/02/2024,Teclado,São Paulo,6,143.17
03/05/2024,Monitor,Rio de Janeiro,5,936.03
06/04/2024,Teclado,Belo Horizonte,3,151.59
05/02/2024,Teclado,Rio de Janeiro,3,149.25
24/04/2024,Mouse,Belo Horizonte,2,47.95
08/06/2024,Monitor,Rio de Janeiro,7,875.95
11/04/2024,Teclado,São Paulo,3,152.56
23/04/2024,Notebook,Rio de Janeiro,3,3109.79
07/01/2024,Monitor,Belo Horizonte,6,918.67
23/05/2024,Monitor,Rio de Janeiro,5,862.66
07/06/2024,Teclado,Belo Horizonte,3,156.86
13/05/2024,Mouse,Rio de Janeiro,4,51.98
31/01/2024,Monitor,Rio de Janeiro,5,941.61
11/03/2024,Notebook,São Paulo,3,3061.69
28/05/2024,Teclado,Curitiba,4,151.6
12/04/2024,Monitor,Rio de Janeiro,3,939.05
28/03/2024,Teclado,Rio de Janeiro,6,155.39
22/03/2024,Teclado,São Paulo,8,157.2
18/05/2024,Mouse,São Paulo,7,48.78
23/01/2024,Mouse,Salvador,3,50.89
16/01/2024,Monitor,São Paulo,1,857.45
15/01/2024,Mouse,São Paulo,4,48.21
23/03/2024,Mouse,Salvador,6,52.0
14/01/2024,Mouse,Belo Horizonte,4,50.43
06/05/2024,Teclado,Rio de Janeiro,2,156.74
09/03/2024,Mouse,Rio de Janeiro,12,49.54
03/05/2024,Mouse,Rio de Janeiro,5,52.07
05/01/2024,Mouse,Salvador,8,50.88
04/03/2024,Notebook,Belo Horizonte,5,2887.67
25/05/2024,Teclado,São Paulo,4,152.04
22/02/2024,Notebook,São Paulo,3,3012.13
13/02/2024,Notebook,Rio de Janeiro,5,2977.13
22/05/2024,Teclado,São Paulo,3,149.47
07/06/2024,Mouse,Salvador,6,47.5
03/05/2024,Mouse,São Paulo,5,50.9
30/03/2024,Headset,São Paulo,1,206.81
13/03/2024,Mouse,Belo Horizonte,1,50.32
17/03/2024,Mouse,Belo Horizonte,7,51.65
22/05/2024,Headset,Curitiba,3,194.22
09/05/2024,Headset,São Paulo,3,203.64
28/03/2024,Monitor,Salvador,6,918.7
10/03/2024,Mouse,Salvador,6,49.21
27/04/2024,Headset,São Paulo,7,208.28
04/02/2024,Monitor,São Paulo,1,897.89
03/01/2024,Monitor,Rio de Janeiro,3,935.57
29/06/2024,Teclado,São Paulo,6,143.72
15/06/2024,Monitor,Rio de Janeiro,6,935.33
20/06/2024,Teclado,São Paulo,3,157.08
06/04/2024,Headset,São Paulo,6,193.54
27/06/2024,Headset,São Paulo,3,197.41
19/02/2024,Teclado,São Paulo,3,142.8
12/03/2024,Monitor,Belo Horizonte,5,872.24
06/06/2024,Monitor,Curitiba,5,874.9
06/05/2024,Headset,São Paulo,2,199.86
29/06/2024,Notebook,São Paulo,7,2908.83
12/06/2024,Teclado,Curitiba,2,151.04
06/05/2024,Mouse,São Paulo,6,51.19
21/06/2024,Monitor,Rio de Janeiro,2,860.88
02/02/2024,Notebook,São Paulo,5,3130.07
28/02/2024,Headset,Belo Horizonte,4,195.49
22/06/2024,Mouse,Salvador,4,50.89
06/06/2024,Mouse,Rio de Janeiro,3,49.77
19/04/2024,Monitor,Salvador,2,859.67
23/03/2024,Teclado,Salvador,4,146.61
23/06/2024,Teclado,Rio de Janeiro,3,150.26
12/01/2024,Headset,São Paulo,4,195.56
17/04/2024,Teclado,São Paulo,2,148.38
26/03/2024,Mouse,Rio de Janeiro,2,47.63
27/02/2024,Headset,Rio de Janeiro,3,191.49
04/03/2024,Mouse,São Paulo,6,47.81
09/06/2024,Mouse,Rio de Janeiro,10,51.54
31/05/2024,Notebook,Salvador,3,3102.15
04/03/2024,Mouse,São Paulo,4,49.2
14/01/2024,Headset,Rio de Janeiro,9,194.73
19/01/2024,Notebook,Rio de Janeiro,6,3079.23
09/06/2024,Teclado,São Paulo,1,157.12
09/01/2024,Teclado,Curitiba,4,152.9
02/02/2024,Mouse,Curitiba,4,47.77
05/06/2024,Monitor,São Paulo,2,915.98
23/05/2024,Mouse,Curitiba,2,49.51
07/06/2024,Notebook,São Paulo,1,3029.87
17/06/2024,Monitor,Rio de Janeiro,4,896.78
19/04/2024,Headset,Rio de Janeiro,3,196.79
21/06/2024,Notebook,Rio de Janeiro,2,2948.46
19/02/2024,Mouse,São Paulo,7,51.07
31/05/2024,Notebook,São Paulo,1,3021.96
12/06/2024,Teclado,São Paulo,2,149.72
07/06/2024,Teclado,São Paulo,4,154.46
16/01/2024,Mouse,Rio de Janeiro,3,50.07
15/06/2024,Notebook,São Paulo,4,3115.57
07/02/2024,Mouse,São Paulo,7,49.21
04/04/2024,Headset,Rio de Janeiro,4,203.15
07/02/2024,Mouse,Rio de Janeiro,2,51.68
14/01/2024,Teclado,São Paulo,6,145.51
21/02/2024,Notebook,São Paulo,5,3050.36
26/06/2024,Monitor,Rio de Janeiro,1,917.32
28/05/2024,Monitor,São Paulo,3,881.97
25/03/2024,Mouse,Rio de Janeiro,2,51.45
11/01/2024,Teclado,Salvador,4,152.08
26/06/2024,Mouse,Rio de Janeiro,6,48.7
25/03/2024,Headset,São Paulo,5,198.01
02/01/2024,Teclado,São Paulo,3,142.95
30/01/2024,Mouse,Rio de Janeiro,4,50.66
02/04/2024,Mouse,São Paulo,4,48.49
14/02/2024,Mouse,São Paulo,6,48.37
21/05/2024,Mouse,São Paulo,2,48.38
08/03/2024,Headset,São Paulo,5,203.55
07/04/2024,Monitor,Curitiba,1,885.45
23/02/2024,Teclado,São Paulo,3,154.64
18/06/2024,Mouse,Rio de Janeiro,3,51.5
08/06/2024,Headset,Curitiba,3,191.31
06/02/2024,Headset,São Paulo,5,193.79
16/05/2024,Teclado,São Paulo,6,151.49
11/06/2024,Mouse,São Paulo,3,50.58
18/02/2024,Headset,São Paulo,7,192.97
04/03/2024,Mouse,Belo Horizonte,5,51.86
10/05/2024,Headset,Curitiba,3,194.18
21/01/2024,Notebook,Belo Horizonte,4,3034.47
12/02/2024,Teclado,Belo Horizonte,4,152.18
10/05/2024,Teclado,Rio de Janeiro,4,145.18
05/04/2024,Teclado,Rio de Janeiro,4,156.84
01/05/2024,Mouse,Rio de Janeiro,5,52.11
29/05/2024,Monitor,São Paulo,6,935.54
25/04/2024,Headset,São Paulo,5,196.12
06/04/2024,Monitor,Salvador,7,888.67
20/05/2024,Mouse,Belo Horizonte,3,48.98
12/05/2024,Teclado,Rio de Janeiro,4,149.48
08/06/2024,Teclado,Rio de Janeiro,9,148.99
04/04/2024,Headset,São Paulo,3,197.65
15/02/2024,Teclado,São Paulo,2,143.64
22/01/2024,Mouse,Rio de Janeiro,3,50.23
21/01/2024,Notebook,Salvador,7,2879.52
19/01/2024,Teclado,Rio de Janeiro,3,147.51
21/06/2024,Teclado,São Paulo,5,154.73
23/06/2024,Headset,São Paulo,3,202.08
05/02/2024,Headset,Belo Horizonte,4,204.8
07/03/2024,Mouse,São Paulo,6,51.61
13/04/2024,Headset,Curitiba,7,205.16
04/01/2024,Teclado,Rio de Janeiro,2,153.92
08/02/2024,Headset,São Paulo,3,204.47
23/02/2024,Teclado,Rio de Janeiro,3,154.29
29/04/2024,Notebook,Rio de Janeiro,8,3087.57
21/03/2024,Headset,Rio de Janeiro,3,208.84
16/04/2024,Mouse,Rio de Janeiro,4,50.29
05/04/2024,Mouse,Curitiba,4,49.03
03/01/2024,Teclado,Belo Horizonte,7,147.82
27/02/2024,Teclado,Belo Horizonte,3,148.55
25/06/2024,Teclado,São Paulo,3,142.85
09/01/2024,Headset,São Paulo,3,209.05
25/03/2024,Monitor,Belo Horizonte,2,937.24
26/05/2024,Headset,Salvador,6,194.08
10/04/2024,Mouse,São Paulo,6,49.87
25/03/2024,Monitor,Rio de Janeiro,5,935.53
24/01/2024,Mouse,Belo Horizonte,5,48.39
25/06/2024,Monitor,São Paulo,4,872.91
08/04/2024,Mouse,São Paulo,3,50.8
18/01/2024,Teclado,São Paulo,5,142.67
24/03/2024,Headset,Rio de Janeiro,6,193.14
29/01/2024,Mouse,Rio de Janeiro,4,51.22
09/04/2024,Headset,Curitiba,2,192.6
22/02/2024,Teclado,Curitiba,5,152.47
10/02/2024,Monitor,Salvador,6,907.87
08/05/2024,Notebook,Rio de Janeiro,2,2910.51
06/02/2024,Teclado,Curitiba,2,151.57
04/03/2024,Teclado,Salvador,2,155.69
27/04/2024,Teclado,São Paulo,4,143.87
14/06/2024,Headset,Rio de Janeiro,4,204.01
17/03/2024,Teclado,Curitiba,6,155.25
16/04/2024,Mouse,Curitiba,4,51.17
27/04/2024,Teclado,Belo Horizonte,3,152.98
25/01/2024,Teclado,Salvador,4,146.1
10/02/2024,Mouse,Rio de Janeiro,4,48.96
18/01/2024,Monitor,Belo Horizonte,2,874.55
06/05/2024,Teclado,Belo Horizonte,2,144.32
04/04/2024,Mouse,São Paulo,2,51.33
24/03/2024,Teclado,São Paulo,7,145.61
12/01/2024,Teclado,São Paulo,4,152.92
28/04/2024,Teclado,Belo Horizonte,4,155.34
11/04/2024,Mouse,São Paulo,3,51.05
04/02/2024,Teclado,Belo Horizonte,6,149.77
18/01/2024,Mouse,Belo Horizonte,3,51.07
22/04/2024,Mouse,Curitiba,5,51.71
13/02/2024,Headset,Rio de Janeiro,3,193.54
01/02/2024,Teclado,São Paulo,4,143.66
03/01/2024,Monitor,São Paulo,6,887.23
25/02/2024,Notebook,Curitiba,9,3009.69
23/04/2024,Monitor,Curitiba,3,928.04
13/06/2024,Monitor,Belo Horizonte,2,864.25
25/06/2024,Teclado,São Paulo,2,142.57
06/04/2024,Notebook,Salvador,7,2962.39
02/03/2024,Mouse,São Paulo,3,47.64
04/01/2024,Teclado,São Paulo,5,152.53
26/02/2024,Headset,São Paulo,2,206.71
19/06/2024,Mouse,São Paulo,6,49.58
28/01/2024,Headset,São Paulo,3,202.54
08/06/2024,Mouse,Rio de Janeiro,3,52.19
31/01/2024,Mouse,São Paulo,3,49.12
04/01/2024,Teclado,São Paulo,5,148.34
27/04/2024,Mouse,Belo Horizonte,1,48.89
08/06/2024,Teclado,São Paulo,7,145.78
18/03/2024,Notebook,Rio de Janeiro,1,3147.14
17/05/2024,Notebook,Salvador,2,3020.76
05/03/2024,Headset,Rio de Janeiro,4,209.63
27/06/2024,Teclado,Salvador,2,154.07
04/02/2024,Teclado,Rio de Janeiro,7,155.76
22/03/2024,Headset,Belo Horizonte,4,191.35
05/01/2024,Monitor,Rio de Janeiro,3,889.41
12/06/2024,Notebook,Rio de Janeiro,5,3061.39
04/01/2024,Mouse,Rio de Janeiro,8,51.98
20/03/2024,Mouse,Rio de Janeiro,5,48.72
21/01/2024,Mouse,São Paulo,7,48.98
08/02/2024,Teclado,Rio de Janeiro,4,146.07
02/06/2024,Headset,Rio de Janeiro,6,207.55
04/02/2024,Mouse,Rio de Janeiro,4,51.3
13/05/2024,Notebook,Rio de Janeiro,3,3093.81
07/01/2024,Mouse,Belo Horizonte,6,49.21
22/02/2024,Teclado,Salvador,4,152.48
04/03/2024,Headset,Belo Horizonte,3,194.45
07/04/2024,Teclado,São Paulo,6,151.95
17/01/2024,Headset,São Paulo,4,193.85
11/06/2024,Headset,Salvador,4,192.51
14/02/2024,Monitor,Curitiba,5,938.86
01/03/2024,Teclado,Rio de Janeiro,4,149.51
12/02/2024,Notebook,São Paulo,9,2902.93
04/03/2024,Teclado,Rio de Janeiro,4,157.02
21/02/2024,Mouse,Belo Horizonte,3,47.9
02/04/2024,Teclado,São Paulo,5,149.12
09/05/2024,Monitor,Rio de Janeiro,1,869.03
03/05/2024,Mouse,São Paulo,5,51.77
17/03/2024,Monitor,São Paulo,4,920.4
06/03/2024,Teclado,São Paulo,2,146.75
23/05/2024,Monitor,São Paulo,3,867.3
30/04/2024,Mouse,Salvador,2,47.52
08/05/2024,Notebook,São Paulo,2,2971.37
16/04/2024,Headset,Salvador,5,197.46
05/05/2024,Teclado,Salvador,6,143.57
10/01/2024,Headset,São Paulo,3,208.64
11/02/2024,Mouse,Rio de Janeiro,6,48.78
30/03/2024,Teclado,Rio de Janeiro,6,152.83
27/06/2024,Mouse,São Paulo,4,49.62
04/03/2024,Mouse,São Paulo,6,51.57
10/06/2024,Notebook,São Paulo,5,3049.7
07/02/2024,Mouse,Rio de Janeiro,2,50.91
06/03/2024,Mouse,Rio de Janeiro,3,50.81
11/02/2024,Mouse,Belo Horizonte,6,50.72
08/04/2024,Teclado,Rio de Janeiro,4,156.01
12/05/2024,Headset,Curitiba,9,193.32
19/04/2024,Mouse,São Paulo,3,52.34
17/06/2024,Headset,Rio de Janeiro,4,204.68
23/01/2024,Mouse,Rio de Janeiro,5,51.49
06/02/2024,Mouse,São Paulo,3,51.24
27/06/2024,Teclado,Salvador,3,154.75
01/01/2024,Mouse,Belo Horizonte,2,49.59
16/04/2024,Monitor,Belo Horizonte,4,870.36
05/04/2024,Mouse,São Paulo,5,49.93
08/05/2024,Headset,Rio de Janeiro,7,206.29
17/02/2024,Mouse,Belo Horizonte,4,51.55
19/02/2024,Mouse,Salvador,6,49.54
09/06/2024,Headset,São Paulo,7,202.73
21/01/2024,Mouse,São Paulo,12,48.88
28/03/2024,Mouse,São Paulo,5,49.93
26/01/2024,Mouse,São Paulo,4,52.28
19/06/2024,Monitor,Salvador,3,863.72
13/05/2024,Notebook,São Paulo,6,3006.02
09/03/2024,Headset,Rio de Janeiro,10,196.74
19/04/2024,Teclado,Belo Horizonte,3,147.65
21/03/2024,Headset,Salvador,3,203.3
06/04/2024,Monitor,Salvador,4,933.58
26/01/2024,Mouse,Curitiba,2,49.51
05/02/2024,Mouse,São Paulo,5,50.15
28/06/2024,Notebook,São Paulo,6,2985.58
24/06/2024,Monitor,Rio de Janeiro,6,892.18
18/02/2024,Mouse,Rio de Janeiro,9,52.21
23/03/2024,Mouse,São Paulo,6,47.73
24/03/2024,Monitor,São Paulo,9,898.61
05/06/2024,Notebook,São Paulo,4,3131.73
01/05/2024,Headset,Curitiba,1,208.1
08/04/2024,Mouse,São Paulo,3,48.22
13/05/2024,Headset,Belo Horizonte,3,204.33
09/01/2024,Mouse,Belo Horizonte,4,49.01
21/06/2024,Headset,Salvador,4,199.34
24/04/2024,Headset,Rio de Janeiro,5,200.81
03/03/2024,Mouse,Belo Horizonte,7,50.8
23/01/2024,Mouse,Salvador,4,47.65
24/03/2024,Headset,Belo Horizonte,4,194.41
06/03/2024,Monitor,Salvador,3,915.35
19/06/2024,Mouse,Rio de Janeiro,5,51.13
24/01/2024,Notebook,São Paulo,4,2917.14
27/05/2024,Notebook,Rio de Janeiro,1,3043.2
06/04/2024,Headset,Belo Horizonte,7,204.5
16/06/2024,Monitor,Rio de Janeiro,6,932.05
29/02/2024,Mouse,São Paulo,3,47.94
23/01/2024,Teclado,Rio de Janeiro,2,145.32
30/01/2024,Monitor,São Paulo,4,883.2
07/04/2024,Monitor,São Paulo,6,860.57
17/05/2024,Mouse,São Paulo,3,49.62
03/04/2024,Notebook,Salvador,2,2887.89
18/06/2024,Monitor,São Paulo,4,890.58
17/05/2024,Headset,São Paulo,6,206.32
16/03/2024,Headset,Rio de Janeiro,7,199.12
02/06/2024,Mouse,Belo Horizonte,6,51.75
28/06/2024,Mouse,São Paulo,5,50.01
25/06/2024,Mouse,Salvador,7,51.03
02/05/2024,Monitor,São Paulo,5,881.23
06/04/2024,Mouse,Curitiba,4,48.26
23/02/2024,Headset,Salvador,3,194.5
14/01/2024,Headset,Belo Horizonte,4,207.14
10/04/2024,Mouse,Curitiba,3,52.06
10/02/2024,Headset,Rio de Janeiro,4,196.75
22/06/2024,Teclado,São Paulo,4,148.37
19/01/2024,Teclado,São Paulo,3,152.95
19/02/2024,Notebook,Rio de Janeiro,2,2879.2
23/03/2024,Notebook,Rio de Janeiro,4,3091.52
18/03/2024,Teclado,São Paulo,2,144.56
27/06/2024,Teclado,Curitiba,5,145.65
20/02/2024,Notebook,São Paulo,2,3067.79
27/05/2024,Mouse,Belo Horizonte,5,51.79
06/04/2024,Headset,Rio de Janeiro,4,206.83
15/01/2024,Mouse,Salvador,2,48.4
14/01/2024,Mouse,Rio de Janeiro,7,49.19
21/04/2024,Headset,Rio de Janeiro,7,198.08
09/01/2024,Mouse,São Paulo,5,49.01
01/06/2024,Headset,Belo Horizonte,4,197.51
26/06/2024,Headset,Belo Horizonte,3,191.79
28/04/2024,Headset,Belo Horizonte,4,195.5
16/06/2024,Teclado,São Paulo,4,144.25
01/02/2024,Teclado,Belo Horizonte,3,150.15
06/01/2024,Monitor,Salvador,9,898.15
26/06/2024,Notebook,Belo Horizonte,2,2904.33
03/05/2024,Headset,Belo Horizonte,2,195.97
02/02/2024,Mouse,São Paulo,6,52.04
17/05/2024,Mouse,Curitiba,4,47.6
22/05/2024,Headset,Belo Horizonte,3,200.6
17/01/2024,Teclado,Rio de Janeiro,5,153.21
15/06/2024,Mouse,Belo Horizonte,4,52.33
31/01/2024,Mouse,Rio de Janeiro,4,48.4
22/05/2024,Teclado,São Paulo,4,143.09
27/05/2024,Mouse,São Paulo,5,50.31
09/01/2024,Mouse,São Paulo,5,48.99
19/05/2024,Mouse,Salvador,4,50.79
04/03/2024,Teclado,Salvador,3,150.29
16/03/2024,Monitor,Rio de Janeiro,3,906.94
26/06/2024,Teclado,Salvador,7,157.45
04/06/2024,Teclado,São Paulo,5,143.99
12/01/2024,Mouse,São Paulo,4,49.0
25/02/2024,Headset,Rio de Janeiro,4,194.32
01/04/2024,Mouse,Belo Horizonte,3,49.61
20/05/2024,Mouse,São Paulo,3,52.02
12/04/2024,Teclado,Salvador,6,152.65
26/06/2024,Mouse,São Paulo,2,50.65
09/03/2024,Headset,Belo Horizonte,6,193.85
05/04/2024,Monitor,Rio de Janeiro,2,901.03
11/02/2024,Teclado,São Paulo,3,157.39
21/04/2024,Teclado,Salvador,12,146.21
10/03/2024,Mouse,São Paulo,10,50.24
17/01/2024,Teclado,São Paulo,2,156.14
10/03/2024,Mouse,Belo Horizonte,9,48.87
26/01/2024,Teclado,Salvador,4,148.18
27/01/2024,Notebook,São Paulo,4,3007.94
19/03/2024,Monitor,Curitiba,4,863.6
30/03/2024,Notebook,Curitiba,6,3015.46
04/06/2024,Mouse,São Paulo,5,49.09
09/04/2024,Mouse,Curitiba,7,50.89
16/05/2024,Monitor,Curitiba,4,891.24
31/05/2024,Mouse,São Paulo,4,50.07
09/02/2024,Monitor,São Paulo,6,906.08
09/03/2024,Mouse,Belo Horizonte,1,52.37
04/03/2024,Monitor,Rio de Janeiro,6,896.2
22/04/2024,Headset,Belo Horizonte,3,200.04
11/03/2024,Headset,Rio de Janeiro,2,204.37
28/02/2024,Teclado,Curitiba,5,156.71
14/04/2024,Notebook,Curitiba,7,3040.4
20/01/2024,Notebook,Salvador,9,2899.53
15/01/2024,Mouse,São Paulo,3,52.15
03/01/2024,Headset,Rio de Janeiro,3,200.17
04/02/2024,Teclado,Rio de Janeiro,7,157.47
16/05/2024,Monitor,Rio de Janeiro,5,910.47
02/01/2024,Notebook,Belo Horizonte,4,3074.9
03/03/2024,Headset,Belo Horizonte,3,208.41
15/05/2024,Monitor,São Paulo,2,895.38
13/02/2024,Monitor,Curitiba,2,902.12
27/02/2024,Mouse,São Paulo,2,48.17
31/03/2024,Headset,Rio de Janeiro,7,197.58
05/04/2024,Headset,São Paulo,4,203.58
18/05/2024,Headset,Curitiba,7,195.8
03/05/2024,Mouse,São Paulo,4,51.19
25/05/2024,Teclado,Salvador,6,156.44
13/06/2024,Teclado,Curitiba,4,156.53
07/06/2024,Headset,São Paulo,1,190.12
27/04/2024,Teclado,São Paulo,10,142.58
17/02/2024,Teclado,São Paulo,7,148.96
20/02/2024,Mouse,Rio de Janeiro,2,48.27
01/02/2024,Headset,São Paulo,7,205.39
05/03/2024,Mouse,São Paulo,2,49.0
19/04/2024,Headset,Rio de Janeiro,4,195.39
22/04/2024,Monitor,Rio de Janeiro,7,867.59
21/04/2024,Mouse,Curitiba,6,51.05
29/01/2024,Mouse,São Paulo,2,49.47
25/03/2024,Headset,São Paulo,5,193.98
02/05/2024,Headset,Salvador,2,192.38
05/05/2024,Monitor,Belo Horizonte,7,919.29
24/03/2024,Notebook,Belo Horizonte,9,2969.96
09/04/2024,Mouse,Salvador,2,51.46
02/02/2024,Mouse,Rio de Janeiro,3,51.34
01/03/2024,Mouse,Curitiba,6,49.65
01/06/2024,Notebook,Rio de Janeiro,15,2936.84
04/05/2024,Mouse,Rio de Janeiro,9,50.59
10/05/2024,Mouse,São Paulo,5,48.08
08/03/2024,Headset,São Paulo,5,206.41
20/02/2024,Teclado,Belo Horizonte,5,144.05
08/05/2024,Monitor,São Paulo,4,931.94
10/06/2024,Monitor,São Paulo,3,866.91
10/01/2024,Mouse,São Paulo,3,48.23
05/01/2024,Monitor,São Paulo,8,859.59
14/04/2024,Teclado,Belo Horizonte,7,157.2
26/02/2024,Teclado,Rio de Janeiro,4,150.15
13/06/2024,Mouse,São Paulo,2,49.32
30/03/2024,Notebook,São Paulo,3,3118.53
16/02/2024,Mouse,São Paulo,3,51.22
24/02/2024,Mouse,São Paulo,4,50.53
20/04/2024,Mouse,Salvador,7,49.32
18/03/2024,Mouse,Belo Horizonte,4,50.91
03/02/2024,Teclado,Belo Horizonte,7,147.92
30/05/2024,Teclado,São Paulo,7,152.25
23/02/2024,Monitor,São Paulo,3,864.57
10/06/2024,Notebook,São Paulo,6,3025.97
16/06/2024,Headset,São Paulo,3,198.92
26/01/2024,Mouse,Rio de Janeiro,5,49.21
01/05/2024,Headset,São Paulo,3,204.42
12/01/2024,Mouse,Rio de Janeiro,6,51.06
23/05/2024,Headset,Curitiba,3,198.97
